yrmo,sell,superid,source,propertytype,propertyzipcode,age,size,popdensity,bbb,caprate,bbbdev,yrqtr,latitude,longitude,reis_sector,region_code,REIS_Market_ID,Submarket_Number,Market_Submarket_ID,effective_rent_per_uom_amt,vacancy_pct
20241,325,1699 SOUTH 19TH STREET,cmbs,IN,17104,50,39878,3013.9,0.05709,0.071363478,-0.367975259,20241,40.2457176,-76.8498117,,R4,HR,1,HR1,5.54,
201510,226,10133,cmbs,IN,75019,16,144000,906,0.043941369,0.058221474,0.228386124,20154,32.95093288,-97.01635838,Ind,R1,DA,3,DA3,4.02,0.085
201810,262,263150,cmbs,IN,79765,75,19855,129.5,0.047854771,0.062150278,-0.210471977,20184,31.9002036,-102.2617648,Ind,R1,,,,7.492,0.097066667
20011,49,86452,cmbs,IN,94538,48,98973,1433.3,0.076110223,0.090406746,0.584060371,20011,37.46764258,-121.9268956,Ind,R3,OA,4,OA4,7.240888889,0.123533333
201510,226,46552,cmbs,IN,20151,27,160111,532.8,0.043941369,0.058238119,0.228386124,20154,38.90874131,-77.46011789,Ind,R2,SV,2,SV2,8.21,0.058
20245,329,1279 TRAPP ROAD,cmbs,IN,55121,29,96800,7861,0.05866,0.072966024,-0.586371987,20242,44.85994536,-93.15884024,,R5,MN,3,MN3,6.57,
20181,253,244376,cmbs,IN,95620,28,447042,33,0.038902125,0.053217055,-0.66696701,20181,38.4651049,-121.8190318,Ind,R3,VJ,,,7.25,0.066
201611,239,235151,cmbs,IN,19341,41,91714,500.6,0.039006544,0.053334207,-0.183871689,20164,40.05844929,-75.65708695,Ind,R4,PA,7,PA7,4.3,0.081
20017,55,112921,cmbs,IN,85281,50,40427,1657.6,0.073293659,0.087647143,0.24419909,20013,33.41687845,-111.9671998,Ind,R3,PX,4,PX4,7.684,0.0952
20048,92,109426,cmbs,IN,92507,23,40158,1107.9,0.053752803,0.068143252,-0.81811903,20043,33.99895342,-117.3301354,Ind,R3,SB,2,SB2,8.094,0.0974
20019,57,106440,cmbs,IN,90670,25,306890,678.3,0.070848508,0.085243022,0.325980171,20013,33.91328,-118.0543,Ind,R3,LA,2,LA2,6.124444444,0.154777778
20225,305,81 & 96 DRETTMANN DRIVE 4916 WEBER STREET,cmbs,IN,48731,75,1027033,0,0.04953,0.063939142,0.014046545,20222,43.81576977,-83.17680683,,R5,,,,4.93,
20242,326,158 RADEMACHER STREET  201 WATERMAN STREET & 6401 AND 6451 WEST FORT STREET,cmbs,IN,48209,24,563782,4774.604114,0.05524,0.069660056,-0.486637225,20241,42.29482818,-83.1022788,,R5,DT,4,DT4,5.14,
20248,332,3530 EAST PIKE ROAD,cmbs,IN,43701,34,300000,119.1,0.05278,0.067208814,-0.527753012,20243,39.95236631,-81.93613546,,R5,CO,,,4.74,
20147,211,169842,cmbs,IN,38133,27,25330,633.9,0.038958344,0.053387895,-0.558454029,20143,35.20852002,-89.79506821,Ind,R2,ME,2,ME2,2.3,0.145
20241,325,260 MIDWAY DRIVE,cmbs,IN,29379,7,135939,0,0.05709,0.071543838,-0.367975259,20241,34.70958622,-81.66279326,,R2,GN,,,5.09,
20189,261,258146,cmbs,IN,29801,11,188293,118.1,0.04615756,0.060621674,-0.293768804,20183,33.54605885,-81.66388333,Ind,R2,AA,,,2.39,0.335
200610,118,172302,cmbs,IN,7011,69,25400,4630.6,0.060780152,0.075248261,-0.514922669,20064,40.8771707,-74.1383015,Ind,R4,NJ,,,9.283333333,0.077044444
201810,262,260370,cmbs,IN,77023,44,878448,2054.9,0.047854771,0.062330568,-0.210471977,20184,29.73744401,-95.31686301,Ind,R1,HO,1,HO1,5.31,0.091
201911,275,287967,cmbs,IN,98052,12,210321,1121.9,0.033294147,0.047780319,-0.417943448,20194,47.66816185,-122.0899057,Ind,R3,SE,7,SE7,7.55,0.062
20236,318,140 AND 144 DELAWANNA AVENUE,cmbs,IN,7014,22,78000,1437.9,0.05782,0.072309202,0.137651613,20232,40.8307474,-74.12774824,,R4,NJ,1,NJ1,7.37,
201511,227,45818,cmbs,IN,98424,10,312928,620.8,0.044127285,0.058621662,0.277728396,20154,47.23022053,-122.3245025,Ind,R3,,,,9.743333333,0.129777778
20245,329,4100 QUEST WAY,cmbs,IN,38115,26,231000,4561.021098,0.05866,0.073174474,-0.586371987,20242,35.0361981,-89.8692976,,R2,ME,3,ME3,3.86,
20158,224,127850,cmbs,IN,85233,28,88065,1490.5,0.043668647,0.058204158,0.227652716,20153,33.36806505,-111.8359928,Ind,R3,PX,5,PX5,4.97,0.163
20222,302,172194,cmbs,IN,80110,52,126956,1271.2,0.034041829,0.048635884,-0.409129729,20221,39.65492754,-105.0145168,Ind,R3,DE,7,DE7,6.1,0.061
20232,314,1700 SOUTH WASHINGTON AVE,cmbs,IN,66720,64,215980,23.8,0.05593,0.070552775,0.045828255,20231,37.662935,-95.464164,,R5,,,,7.778888889,0.067
20224,304,112 WALKER DRIVE,cmbs,IN,35146,53,36242,0,0.04517,0.059801379,-0.117868947,20222,33.76340006,-86.47897005,,R2,BI,,,4.42,
20227,307,160134,cmbs,IN,23060,30,112230,849.9,0.051504212,0.066159091,0.228401058,20223,37.67276308,-77.56744741,Ind,R2,RI,1,RI1,4.96,0.035
20016,54,87403,cmbs,IN,22601,24,344700,1092.6,0.07468207,0.08933922,0.245417345,20012,39.20933893,-78.1393179,Ind,R2,,,,10.95,0.088
20188,260,257688,cmbs,IN,60173,41,33229,770.2,0.044886348,0.059545161,-0.338399328,20183,42.05672222,-88.06421697,Ind,R5,CH,6,CH6,4.63,0.123
20242,326,286985,cmbs,IN,75074,38,50270,2701.907357,0.055224996,0.069892469,-0.486637225,20241,33.01066593,-96.69010504,Ind,R1,DA,2,DA2,6.08,0.075
20185,257,273473,cmbs,IN,91761,36,37256,754,0.04526033,0.059932164,-0.328569414,20182,34.06327759,-117.5486422,Ind,R3,SB,6,SB6,4.92,0.053
201711,251,58832,cmbs,IN,60455,53,157593,1458.1,0.036840237,0.051515,-0.591273008,20174,41.710675,-87.8041979,Ind,R5,CH,11,CH11,4.5,0.126
201810,262,259577,cmbs,IN,33166,48,745597,946.4,0.047854771,0.062531054,-0.210471977,20184,25.814807,-80.314554,Ind,R2,MI,4,MI4,7.03,0.04
20196,270,279200,cmbs,IN,20109,8,215650,706.9,0.038038365,0.052717455,-0.278361684,20192,38.77922192,-77.54286034,Ind,R2,SV,3,SV3,8.83,0.052
201312,204,156999,cmbs,IN,76155,20,300564,899.2494226,0.044259481,0.058945047,-0.217035662,20134,32.81355049,-97.04159506,Ind,R1,FW,4,FW4,3.41,0.096
20195,269,279209,cmbs,IN,79906,39,64000,406.8,0.04029794,0.05498374,-0.264668687,20192,31.81118479,-106.3980207,Ind,R1,EP,,,3.92,0.102
20224,304,303125,cmbs,IN,97070,50,383071,424.1,0.045171659,0.059862221,-0.117868947,20222,45.31992425,-122.7646551,Ind,R3,PO,2,PO2,7.1,0.042
20158,224,159305,cmbs,IN,77489,12,116480,1227.4,0.043668647,0.058370481,0.227652716,20153,29.62702475,-95.53907349,Ind,R1,HO,2,HO2,4.73,0.083
20131,193,118875,cmbs,IN,2718,16,330488,248.3,0.036974918,0.051701209,-0.16171461,20131,41.87663104,-71.04898841,Ind,R4,BO,9,BO9,5.35,0.112
20178,248,239964,cmbs,IN,94107,108,49946,5730,0.036748461,0.051483222,-0.491633735,20173,37.7626813,-122.4009093,Ind,R3,SF,1,SF1,9.42,0.042
20118,176,125434,cmbs,IN,33411,23,109360,589.6,0.045080369,0.059822471,0.198342303,20113,26.69106908,-80.17571487,Ind,R2,PB,3,PB3,5.27,0.122
202312,324,1100 West Park Road,cmbs,IN,42701,47,102061,117.3,0.06031,0.075052545,-0.237227143,20234,37.6851457,-85.8905115,,R2,,,,6.5,
20242,326,3609 West MacArthur,cmbs,IN,92704,51,19910,4529.9,0.05524,0.069986316,-0.486637225,20241,33.70311092,-117.9167479,,R3,OC,7,OC7,10.82,
200011,47,34124,cmbs,IN,95945,35,44751,151.5,0.080422836,0.095194156,0.517424486,20004,39.22076814,-121.0332736,Ind,R3,,,,7.086666667,0.094777778
20239,321,3620 Graves Boulevard,cmbs,IN,76013,55,24564,1321.5,0.06191,0.076695618,-0.099938399,20233,32.71092211,-97.16495358,,R1,FW,5,FW5,4.78,
20221,301,304968,cmbs,IN,85043,16,207222,624.2,0.030557843,0.04538993,-0.555463776,20221,33.44266,-112.217333,Ind,R3,PX,8,PX8,6.85,0.065
20167,235,197729,cmbs,IN,90031,72,103981,4395.7,0.034780167,0.04963142,0.026434344,20163,34.0737558,-118.2213755,Ind,R3,LA,7,LA7,6.52,0.035
201812,264,276740,cmbs,IN,34677,26,31606,810.4,0.048452565,0.063310263,-0.046569762,20184,28.04723869,-82.66370773,Ind,R2,TA,2,TA2,4.98,0.081
20072,122,216630,cmbs,IN,23462,7,95379,2054.6,0.06029868,0.075168881,-0.564745949,20071,36.84110362,-76.15765568,Ind,R2,NF,5,NF5,8.831909722,0.108222917
20194,268,241052,cmbs,IN,30253,27,515942,1017.682701,0.04212043,0.057,-0.195897224,20192,33.40042612,-84.14372918,Ind,R2,AT,2,AT2,3.79,0.114
20017,55,87214,cmbs,IN,92075,51,66196,1314.3,0.073293659,0.088173297,0.24419909,20013,32.98993534,-117.2605043,Ind,R3,SD,10,SD10,6.911111111,0.160777778
20178,248,60122,cmbs,IN,94560,27,45158,1190.6,0.036748461,0.051630811,-0.491633735,20173,37.52422029,-122.0235471,Ind,R3,OA,4,OA4,5.76,0.068
20189,261,259552,cmbs,IN,30265,27,104880,287.6,0.04615756,0.061067845,-0.293768804,20183,33.41094961,-84.74976361,Ind,R2,AT,2,AT2,3.72,0.112
201510,226,39356,cmbs,IN,60431,22,277776,641.2,0.043941369,0.058884436,0.228386124,20154,41.496093,-88.179583,Ind,R5,CH,12,CH12,4.22,0.125
20073,123,249290,cmbs,IN,30004,35,98136,356.8,0.060699311,0.075655532,-0.594447856,20071,34.054204,-84.309254,Ind,R2,AT,8,AT8,8.056666667,0.099933333
20182,254,249820,cmbs,IN,95134,28,85017,587.4,0.040542472,0.055503203,-0.641493654,20181,37.3993224,-121.9365682,Ind,R3,SJ,4,SJ4,7.67,0.076
20245,329,301 I-55 Frontage Road,cmbs,IN,70444,40,108250,15.6,0.05866,0.073624356,-0.586371987,20242,30.94138,-90.52508,,R1,,,,9.39,0.0802
20189,261,259661,cmbs,IN,72601,7,59325,31.5,0.04615756,0.061136923,-0.293768804,20183,36.175292,-93.021862,Ind,R1,,,,7.462,0.080466667
20012,50,88289,cmbs,IN,94550,25,56832,77.9,0.07451051,0.089505736,0.547197181,20011,37.708278,-121.719358,Ind,R3,OA,8,OA8,7.767333333,0.1144
20243,327,3050 SOUTH HYDRAULIC AVENUE,cmbs,IN,67216,10,127600,756.4,0.05582,0.070829623,-0.564240266,20241,37.6370391,-97.3158628,,R5,WK,3,WK3,6.29,
20221,301,304727,cmbs,IN,97701,49,114893,33.6,0.030557843,0.045577185,-0.555463776,20221,44.08358883,-121.2991995,Ind,R3,,,,12.59,0.0928
202312,324,2942-2960 Scott Boulevard,cmbs,IN,95054,53,20446,3729.885057,0.06031,0.075332759,-0.237227143,20234,37.37532462,-121.9607924,,R3,SJ,3,SJ3,8.92,
20197,271,287050,cmbs,IN,77073,11,328020,2514.273325,0.035759152,0.0508,-0.263730006,20193,29.97969156,-95.40843924,Ind,R1,HO,8,HO8,5.51,0.087
20245,329,10500 Fountains Drive North,cmbs,IN,55369,7,262820,32524,0.05866,0.073702435,-0.586371987,20242,45.09272666,-93.41445543,,R5,MN,5,MN5,7.32,
20186,258,253282,cmbs,IN,30360,40,75576,960.5,0.045207757,0.0602704,-0.308730615,20182,33.92992691,-84.26159909,Ind,R2,AT,7,AT7,3.68,0.117
20174,244,54778,cmbs,IN,6615,9,225198,1100.4,0.038723289,0.053791603,-0.373935861,20172,41.16526305,-73.14650249,Ind,R4,FC,,,7.24,0.096
20013,51,176145,cmbs,IN,85029,48,44852,1748.2,0.074331897,0.089416154,0.468535068,20011,33.58627612,-112.1060002,Ind,R3,PX,3,PX3,6.148888889,0.153777778
201510,226,48774,cmbs,IN,60638,19,470160,1913,0.043941369,0.059043532,0.228386124,20154,41.758247,-87.757496,Ind,R5,CH,2,CH2,4.22,0.125
20058,104,148809,cmbs,IN,84401,20,56876,466.2,0.054473385,0.069583818,-0.675885866,20053,41.2138497,-112.0095426,Ind,R3,SC,4,SC4,7.463052632,0.12486345
20075,125,170768,cmbs,IN,77074,63,44000,2643.5,0.062138551,0.077251064,-0.570130698,20072,29.70979199,-95.50200886,Ind,R1,HO,2,HO2,6.484,0.1148
20175,245,236889,cmbs,IN,41048,27,520000,245.1,0.037831826,0.052945952,-0.384566852,20172,39.08359445,-84.71890549,Ind,R2,CI,4,CI4,3.21,0.09
20153,219,119493,cmbs,IN,49512,35,32144,263.7,0.038409727,0.053532609,-0.056379125,20151,42.90173623,-85.57813821,Ind,R5,GD,2,GD2,6.124444444,0.154777778
201712,252,137111,cmbs,IN,91745,25,124282,1628.2,0.037618857,0.052748263,-0.638458738,20174,34.00888666,-117.9517161,Ind,R3,LA,4,LA4,7.06,0.027
20242,326,52888 SHELBY PARKWAY,cmbs,IN,48315,8,359807,2080.761397,0.05524,0.070400904,-0.486637225,20241,42.68342419,-83.01075608,,R5,DT,5,DT5,5,
20164,232,36499,cmbs,IN,80021,9,211030,703.4,0.041709072,0.056883275,0.417166469,20162,39.90194421,-105.1362136,Ind,R3,DE,1,DE1,4.76,0.091
20189,261,271761,cmbs,IN,28115,18,151142,179.9,0.04615756,0.06135288,-0.293768804,20183,35.62312438,-80.8010846,Ind,R2,,,,8.376666667,0.060916667
201510,226,11718,cmbs,IN,60502,29,304482,813.3,0.043941369,0.059138632,0.228386124,20154,41.7963608,-88.2566991,Ind,R5,CH,9,CH9,4.22,0.125
20158,224,9917,cmbs,IN,18106,34,114049,322.6,0.043668647,0.058871795,0.227652716,20153,40.5942964,-75.620401,Ind,R4,AN,2,AN2,7.995,0.1255
201511,227,9850,cmbs,IN,21076,44,198369,396.8,0.044127285,0.059348633,0.277728396,20154,39.16800723,-76.70504644,Ind,R2,BA,8,BA8,4.99,0.094
20181,253,250411,cmbs,IN,48026,68,301282,1350,0.038902125,0.054187521,-0.66696701,20181,42.5414609,-82.93890226,Ind,R5,DT,5,DT5,3.89,0.103
20195,269,279136,cmbs,IN,79906,42,99643,406.8,0.04029794,0.055604589,-0.264668687,20192,31.80952882,-106.3999772,Ind,R1,EP,,,3.92,0.102
20154,220,33542,cmbs,IN,92010,16,74774,682.6,0.038259052,0.0535984,-0.180265597,20152,33.13202037,-117.2337017,Ind,R3,SD,1,SD1,7.05,0.098
20006,42,147701,cmbs,IN,20781,55,141299,1815.8,0.085302844,0.100644118,0.560925547,20002,38.9561,-76.93529,Ind,R2,SM,5,SM5,12.59,0.06425
20223,303,306354,cmbs,IN,1915,100,58634,1010.7,0.039296009,0.054683615,-0.262359409,20221,42.55162036,-70.88409027,Ind,R4,BO,3,BO3,7.17,0.031
20192,266,267891,cmbs,IN,77043,43,62146,607.6,0.045213694,0.06062147,-0.029638638,20191,29.81360086,-95.56520152,Ind,R1,HO,7,HO7,5.42,0.091
20242,326,301 LARCEL DRIVE,cmbs,IN,63801,9,170000,42.6,0.05524,0.070674286,-0.486637225,20241,36.8504304,-89.59166227,,R5,,,,5.58,
20059,105,102900,cmbs,IN,94544,9,214813,2573.4,0.055798475,0.071241833,-0.664183975,20053,37.6100071,-122.0458299,Ind,R3,OA,5,OA5,7.773333333,0.138666667
20184,256,258476,cmbs,IN,60115,9,978120,221.3,0.044252073,0.059698243,-0.421213242,20182,41.91027472,-88.73080603,Ind,R5,,,,6.524444444,0.134
202110,298,302434,cmbs,IN,18951,38,106589,200.8,0.025251944,0.040716303,-0.838173724,20214,40.45746452,-75.35078906,Ind,R4,PA,1,PA1,5.18,0.054
200611,119,151091,cmbs,IN,46526,49,196320,176.6,0.060016437,0.075488144,-0.539519703,20064,41.55527494,-85.81854765,Ind,R5,,,,8.604837607,0.106462821
20248,332,288 QUALITY DRIVE,cmbs,IN,27028,7,253052,133.9696794,0.05278,0.068273322,-0.527753012,20243,35.931021,-80.605837,,R2,GR,,,5.91,0.071
20245,329,1245 Trapp Road,cmbs,IN,55121,27,180480,7861,0.05866,0.074186048,-0.586371987,20242,44.8599395,-93.1550315,,R5,MN,3,MN3,6.57,
202112,300,304146,cmbs,IN,23836,13,1016281,173.9,0.028397206,0.043937279,-0.691992175,20214,37.35207562,-77.32692742,Ind,R2,RI,3,RI3,4.41,0.059
201510,226,142597,cmbs,IN,7105,19,197336,3902.5,0.043941369,0.059499165,0.228386124,20154,40.72139839,-74.12980331,Ind,R4,NJ,7,NJ7,5.26,0.093
20076,126,126395,cmbs,IN,75034,22,88500,560.3,0.063365354,0.078932419,-0.449129492,20072,33.15505207,-96.9110053,Ind,R1,DA,1,DA1,7.535722222,0.112044444
20164,232,36647,cmbs,IN,33411,9,225198,589.6,0.041709072,0.057282585,0.417166469,20162,26.68711072,-80.16405767,Ind,R2,PB,3,PB3,5.7,0.068
20069,117,176318,cmbs,IN,11801,57,76000,2301.6,0.061891936,0.077471667,-0.492519865,20063,40.7531367,-73.5061134,Ind,R4,LI,5,LI5,8.487037037,0.108903704
20141,205,127885,cmbs,IN,60484,22,1552475,392.6,0.044123256,0.059719145,-0.270962396,20141,41.44541689,-87.74557476,Ind,R5,CH,13,CH13,3.98,0.14
20196,270,277747,cmbs,IN,97006,30,73200,2071,0.038038365,0.053646278,-0.278361684,20192,45.51511189,-122.8408498,Ind,R3,PO,3,PO3,6.28,0.05
201510,226,37923,cmbs,IN,60440,22,284747,1271,0.043941369,0.059586,0.228386124,20154,41.673497,-88.064286,Ind,R5,CH,12,CH12,4.22,0.125
200611,119,169182,cmbs,IN,11779,46,72987,1182.8,0.060016437,0.07568163,-0.539519703,20064,40.79180782,-73.14621048,Ind,R4,LI,3,LI3,8.611666667,0.106166667
20249,333,14741 LAPLAISANCE ROAD,cmbs,IN,48161,1,1100624,228.1,0.05191,0.067576143,-0.616223799,20243,41.88504,-83.39574,,R5,,,,8.093333333,0.072333333
20163,231,61797,cmbs,IN,29418,48,246735,673.9,0.044429646,0.060111834,0.666463949,20161,32.92988805,-80.06468723,Ind,R2,CN,2,CN2,7.884,0.105533333
20216,294,301270,cmbs,IN,92121,43,103360,131.7,0.025928761,0.041624649,-0.852581054,20212,32.8823834,-117.1794613,Ind,R3,SD,2,SD2,8.65,0.084
20126,186,54080,cmbs,IN,77536,13,160000,944,0.04208769,0.05780736,0.546044898,20122,29.70206535,-95.1400238,Ind,R1,HO,4,HO4,4.18,0.099
20186,258,292945,cmbs,IN,29078,26,168000,47.6,0.045207757,0.060952465,-0.308730615,20182,34.18182353,-80.68580197,Ind,R2,CM,,,3.82,0.131
20076,126,133461,cmbs,IN,78754,18,56700,438.1,0.063365354,0.079124112,-0.449129492,20072,30.3370728,-97.6631165,Ind,R1,AU,4,AU4,9.530833333,0.1145
20156,222,60073,cmbs,IN,90250,52,198122,5374.7,0.040430364,0.056201556,-0.105042755,20152,33.9184886,-118.3275251,Ind,R3,LA,5,LA5,6.13,0.042
201812,264,276857,cmbs,IN,33619,25,167207,502.8,0.048452565,0.064227581,-0.046569762,20184,27.97367616,-82.34660089,Ind,R2,TA,5,TA5,4.98,0.081
20142,206,113987,cmbs,IN,23602,54,379706,1142.5,0.043809658,0.059594861,-0.325646103,20141,37.1302334,-76.5100932,Ind,R2,NF,,,7.588,0.127866667
20066,114,177948,cmbs,IN,44240,41,73600,364,0.064388209,0.080184651,-0.622432659,20062,41.1085794,-81.35169231,Ind,R5,AK,4,AK4,8.104384615,0.115345299
201311,203,13799,cmbs,IN,18017,28,43200,897.2,0.04493302,0.060733801,-0.151606722,20134,40.67189867,-75.38433902,Ind,R4,AN,,,7.773333333,0.138666667
20106,162,153621,cmbs,IN,29172,16,465600,142.7,0.052558641,0.068367031,0.076427241,20102,33.90865534,-81.07482445,Ind,R2,CM,2,CM2,6.322222222,0.138
20242,326,3310 NORTHWEST YEON AVENUE,cmbs,IN,97210,42,22255,557.5,0.05524,0.071069211,-0.486637225,20241,45.54622269,-122.707725,,R3,PO,3,PO3,7.6,
20115,173,52718,cmbs,IN,45240,24,334754,1139.2,0.04799689,0.063863515,-0.347168448,20112,39.289673,-84.504204,Ind,R5,CI,2,CI2,2.87,0.129
201311,203,164642,cmbs,IN,18109,39,39200,797.6,0.04493302,0.060801053,-0.151606722,20134,40.64125518,-75.44085831,Ind,R4,AN,,,7.773333333,0.138666667
20187,259,263873,cmbs,IN,8854,52,56150,1149.4,0.044753354,0.060652968,-0.330577093,20183,40.54681668,-74.49195686,Ind,R4,CJ,5,CJ5,5.24,0.072
200611,119,160635,cmbs,IN,11741,41,150000,1428.4,0.060016437,0.075942119,-0.539519703,20064,40.77547957,-73.06401183,Ind,R4,LI,3,LI3,7.411527778,0.132430556
20017,55,182708,cmbs,IN,89139,26,309588,1109.2,0.073293659,0.08924232,0.24419909,20013,36.1505818,-115.1605157,Ind,R3,,,,6.298888889,0.141
20242,326,286907,cmbs,IN,77042,44,61580,5820.668693,0.055224996,0.0712,-0.486637225,20241,29.72479723,-95.55198447,Ind,R1,HO,2,HO2,7.4,0.053
20155,221,122389,cmbs,IN,89118,20,22700,705,0.038896986,0.054902456,-0.217534706,20152,36.06964675,-115.1971681,Ind,R3,LV,,,10.62533333,0.056666667
20231,313,1525 WEST 2960 SOUTH,cmbs,IN,84321,10,260000,88.4,0.0583,0.074306115,0.113061599,20231,41.68010802,-111.8705435,,R3,,,,10.14,
201411,215,130031,cmbs,IN,91786,21,283123,2206.9,0.040455074,0.056462692,-0.167679805,20144,34.10773338,-117.6932277,Ind,R3,SB,7,SB7,4.03,0.101
20031,73,97654,cmbs,IN,6108,40,74164,1156.2,0.065428544,0.08144,0.589414481,20031,41.7705789,-72.6107741,Ind,R4,HT,3,HT3,7.972222222,0.072111111
201610,238,223540,cmbs,IN,94558,21,36825,72.5,0.037259948,0.0533,-0.101531758,20164,38.22505339,-122.2717646,Ind,R3,VJ,,,6.8,0.0898
20177,247,239918,cmbs,IN,94520,46,107650,1465.3,0.036951223,0.053017831,-0.451881487,20173,37.97731238,-122.0567877,Ind,R3,OA,6,OA6,5.76,0.068
200611,119,134943,cmbs,IN,85034,27,101932,188.7,0.060016437,0.07613,-0.539519703,20064,33.42459302,-111.9967559,Ind,R3,PX,1,PX1,8.67875,0.114691667
20228,308,741-748 4TH STREET,cmbs,IN,54952,105,156860,353.1,0.05263,0.068762857,0.312532222,20223,44.20598932,-88.4374441,,R5,AP,,,5.12,
20221,301,304178,cmbs,IN,19804,27,159630,926.5,0.030557843,0.04669226,-0.555463776,20221,39.6689736,-75.55421165,Ind,R2,WL,,,7.04,0.062
20242,326,7241 Garden Grove Boulevard,cmbs,IN,92841,52,16800,7329.83709,0.05524,0.071380938,-0.486637225,20241,33.77555155,-118.0051965,,R3,OC,4,OC4,9.77,
20219,297,301896,cmbs,IN,46391,44,678996,93.3,0.023936316,0.040111663,-0.850851708,20213,41.51593088,-86.89686974,Ind,R5,,,,6.936666667,0.074555556
201510,226,51359,cmbs,IN,75074,26,151232,1043.2,0.043941369,0.060122458,0.228386124,20154,33.01515465,-96.68780386,Ind,R1,DA,2,DA2,4.02,0.085
200612,120,155842,cmbs,IN,55127,38,41798,480.1,0.059779226,0.075964786,-0.548528735,20064,45.07641606,-93.0809331,Ind,R5,MN,5,MN5,8.86,0.112333333
20236,318,33331,cmbs,IN,85027,33,273235,1020.1,0.057817546,0.074010144,0.137651613,20232,33.69187117,-112.1024601,Ind,R3,PX,3,PX3,7.96,0.094
20221,301,304185,cmbs,IN,19804,24,44800,926.5,0.030557843,0.046781489,-0.555463776,20221,39.6713096,-75.5579606,Ind,R2,WL,,,7.04,0.062
20203,279,292096,cmbs,IN,41048,38,52040,245.1,0.034452736,0.050681493,0.416147391,20201,39.04060645,-84.63123161,Ind,R2,CI,4,CI4,3.52,0.112
20158,224,36735,cmbs,IN,33309,33,24490,3533.389244,0.043668647,0.0599,0.227652716,20153,26.19350936,-80.19846913,Ind,R2,FL,4,FL4,5.79,0.078
20156,222,36827,cmbs,IN,80027,24,64672,615.7,0.040430364,0.056685682,-0.105042755,20152,39.96662027,-105.1245217,Ind,R3,BD,,,7.154,0.0854
20154,220,144588,cmbs,IN,85040,22,32960,1113.9,0.038259052,0.054514946,-0.180265597,20152,33.40399614,-112.0131987,Ind,R3,PX,1,PX1,4.94,0.161
201510,226,36548,cmbs,IN,20002,60,122708,3852.6,0.043941369,0.060770543,0.228386124,20154,38.91763061,-76.96562283,Ind,R2,DC,,,6.16,0.153222222
20057,103,255277,cmbs,IN,97222,39,171440,1595.4,0.054025451,0.070315856,-0.648102906,20053,45.43654736,-122.6157477,Ind,R3,PO,5,PO5,7.738333333,0.1385
20215,293,299886,cmbs,IN,11101,74,369759,3779.2,0.026802006,0.043097678,-0.872487846,20212,40.7456861,-73.9328887,Ind,R4,NY,,,17.05,0.044
201711,251,243736,cmbs,IN,94545,52,78427,532.2,0.036840237,0.053138558,-0.591273008,20174,37.65152017,-122.128932,Ind,R3,OA,3,OA3,5.89,0.067
20197,271,287539,cmbs,IN,23803,13,1016065,216.6,0.035759152,0.05206231,-0.263730006,20193,37.19475034,-77.49287792,Ind,R2,,,,8.578666667,0.114
201410,214,52686,cmbs,IN,11422,60,23730,5861.1,0.040174196,0.0565236,-0.303629498,20144,40.65896031,-73.72618648,Ind,R4,LI,4,LI4,6.25,0.118
202012,288,235479,cmbs,IN,11215,48,2900,29149.6786,0.0234491,0.0398,-0.563938856,20204,40.6724773,-73.9884006,Ind,R4,NY,,,16.85,0.045
201311,203,252939,cmbs,IN,36832,13,314845,120.3,0.04493302,0.061298998,-0.151606722,20134,32.55737297,-85.55279175,Ind,R2,,,,7.569333333,0.097066667
20065,113,248292,cmbs,IN,54481,53,314528,177.6,0.063641298,0.080036726,-0.682678275,20062,44.51100479,-89.52501611,Ind,R5,,,,8.104384615,0.115345299
20245,329,9131 CENTERLINKS COMMERCE DRIVE,cmbs,IN,33912,3,50520,278.7,0.05866,0.075074344,-0.586371987,20242,26.49796152,-81.80791476,,R2,FM,2,FM2,8.97,
20198,272,283460,cmbs,IN,29607,18,64880,462.4,0.034048149,0.050474286,-0.267029493,20193,34.8069683,-82.2788466,Ind,R2,GN,,,3.72,0.115
20156,222,10040,cmbs,IN,92503,36,149792,1090.6,0.040430364,0.0568622,-0.105042755,20152,33.91033513,-117.4471521,Ind,R3,SB,2,SB2,4.11,0.094
20175,245,236895,cmbs,IN,92121,30,200000,131.7,0.037831826,0.054275994,-0.384566852,20172,32.88678762,-117.1957758,Ind,R3,SD,2,SD2,7.7,0.081
20212,290,216644,cmbs,IN,30076,27,34615,1058.4,0.024133295,0.040608199,-0.85079788,20211,34.06158665,-84.31298393,Ind,R2,AT,8,AT8,3.98,0.114
20142,206,112438,cmbs,IN,94545,50,47349,532.2,0.043809658,0.060297313,-0.325646103,20141,37.64701697,-122.1209089,Ind,R3,OA,3,OA3,4.63,0.105
201510,226,12972,cmbs,IN,75006,28,201354,1065,0.043941369,0.060468609,0.228386124,20154,32.95033643,-96.93335742,Ind,R1,DA,4,DA4,4.02,0.085
201511,227,142596,cmbs,IN,60007,49,15185,927.1,0.044127285,0.06066,0.277728396,20154,42.00167646,-87.9627601,Ind,R5,CH,7,CH7,4.22,0.125
20169,237,39158,cmbs,IN,60087,51,194708,777.6,0.035503097,0.052037241,-0.02880591,20163,42.39433267,-87.89654951,Ind,R5,CH,4,CH4,4.31,0.124
